,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Санін Михайло Миколайович,"Партія ""Відродження""",Перший кандидат,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 31.01.1959 р., освіта вища, член Партії ""Відродження"", ТОВ ""Метроном 2009"", директор, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
1,Алєксєєнко Олександр Адольфович,"Партія ""Відродження""",20,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 02.06.1962 р., освіта вища, член Партії ""Відродження"", Державний заклад ""Дніпропетровська медична академія"" Міністерства охорони здоров’я України, доцент кафедри патологічної анатомії та судової медицини, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
2,Алієв Теймур Зубеір Огли,"Партія ""Відродження""",13,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 18.10.1992 р., освіта вища, член Партії ""Відродження"", тимчасово не працює, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
3,Бичков Борис Миколайович,"Партія ""Відродження""",1,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 02.08.1958 р., освіта вища, член Партії ""Відродження"", пенсіонер, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
4,Борисова Інна Станіславівна,"Партія ""Відродження""",18,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянка України, народилася 21.03.1968 р., освіта вища, член Партії ""Відродження"", Державний заклад ""Дніпропетровська медична академія МОЗ України"", доцент кафедри медико-соціальної експертизи і реабілітації ФПО, місце проживання: Дніпропетровська обл., Дніпропетровський район, с. Ювілейне",01.10.2015,
5,Васильєв Сергій Петрович,"Партія ""Відродження""",29,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 22.03.1979 р., освіта вища, член Партії ""Відродження"", Жовтнева районна у м. Дніпропетровську рада, Начальник управління-служби у справах дітей, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
6,Веледницький Станіслав Віталійович,"Партія ""Відродження""",23,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 20.03.1980 р., освіта вища, член Партії ""Відродження"", Фізична особа - підприємець, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
7,Віленський Ярослав Вікторович,"Партія ""Відродження""",21,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 16.10.1989 р., освіта вища, член Партії ""Відродження"", Комунальний заклад ""Дніпродзержинський протитубер-кульозний диспансер ДОР"", Лікар-інтерн, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
8,Вовк Андрій Олексійович,"Партія ""Відродження""",22,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 03.08.1968 р., освіта вища, член Партії ""Відродження"", Фізична особа-підприємець, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
9,Ганжа Роман Олександрович,"Партія ""Відродження""",30,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 24.12.1991 р., освіта вища, член Партії ""Відродження"", тимчасово не працює, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
10,Голуб Юлія Олександрівна,"Партія ""Відродження""",33,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянка України, народилася 27.09.1980 р., освіта вища, член Партії ""Відродження"", тимчасово не працює, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
11,Гончар Микола Сергійович,"Партія ""Відродження""",5,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 09.10.1961 р., освіта вища, член Партії ""Відродження"", Фізична особа-підприємець, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
12,Діденко Володимир Ізотович,"Партія ""Відродження""",4,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 10.06.1962 р., освіта вища, член Партії ""Відродження"", Державна установа ""Інститут гастроентерології НАМН України"", Заступник директора з наукової роботи, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
13,Єфремова Ірина Вікторівна,"Партія ""Відродження""",36,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянка України, народилася 23.06.1959 р., освіта вища, член Партії ""Відродження"", Публічне акціонерне товариство ""Дніпрогаз"", Слюсар 3-го розряду з експлуатації та ремонту підземних газопроводів, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
14,Жиркевич Юлія Андріївна,"Партія ""Відродження""",6,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянка України, народилася 23.08.1984 р., освіта вища, член Партії ""Відродження"", тимчасово не працює, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
15,Жосуль Антон Кирилович,"Партія ""Відродження""",32,Дніпропетровська область,Соборна районна у місті Дніпрі рада,"Громадянин України, народився 19.11.1986 р., освіта вища, член Партії ""Відродження"", Жовтнева районна у м. Дніпропетровську рад, Голова ради, місце проживання: Дніпропетровська обл. м. Дніпропетровськ",01.10.2015,
