,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Матюк Микола Степанович,"Партія ""Відродження""",Перший кандидат,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 05.09.1954 р., освіта вища, член Партії ""Відродження"", Нікопольська районна рада, Голова Нікопольської районної ради, місце проживання: с.Придніпровське, Нікопольський р-н, Дніпропетровська область",29.09.2015,
1,Письменний Микола Григорович,"Партія ""Відродження""",5,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 14.12.1953 р., освіта вища, член Партії ""Відродження"", ПП ""Агрофірма ""Славутич"", директор, місце проживання: м. Нікополь, Дніпропетровська область",29.09.2015,"  69,2483"
2,Руда Алла Петрівна,"Партія ""Відродження""",34,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 02.06.1957 р., освіта вища, член Партії ""Відродження"", ТОВ ""Агрофірма ""Берегиня"", директор, місце проживання: м. Орджонікідзе, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  55,0000"
3,Сотнікова Зінаїда Іванівна,"Партія ""Відродження""",6,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 05.08.1956 р., освіта вища, член Партії ""Відродження"", ПП ""Оазіс"", директор, місце проживання: с. Дмитрівка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  48,8954"
4,Деркач Микола Іванович,"Партія ""Відродження""",18,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 17.12.1958 р., освіта вища, член Партії ""Відродження"", ТОВ ""Гетьман"", директор, місце проживання: с.Олексіївка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  46,3504"
5,Кривонос Сергій Іванович,"Партія ""Відродження""",13,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 04.06.1956 р., освіта вища, член Партії ""Відродження"", пенсіонер, місце проживання: с.Придніпровське, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  41,9048"
6,Гаврилов Олександр Володимирович,"Партія ""Відродження""",20,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 25.05.1959 р., освіта професійно-технічна, член Партії ""Відродження"", ТОВ ""Лани Нікопольщини"", Директор ТОВ ""Лани Нікопольщини"", місце проживання: с. Лошкарівка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  41,2518"
7,Карапуд Владислав Іванович,"Партія ""Відродження""",10,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 18.07.1971 р., освіта вища, член Партії ""Відродження"", ПАТ ""Нікопольський завод феросплавів"", інспектор з виробництва та реалізації готової продукції, місце проживання: с.Південне, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  40,1501"
8,Стаценко Олексій Васильович,"Партія ""Відродження""",11,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 28.06.1960 р., освіта вища, член Партії ""Відродження"", ТОВ ""Придніпровський"", директор, місце проживання: с. Мусіївка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  40,0000"
9,Сокур Олена Федорівна,"Партія ""Відродження""",28,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 28.11.1963 р., освіта професійно-технічна, член Партії ""Відродження"", ПП ""АФ ""Славутич"", Обліковець, місце проживання: с. Капулівка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  39,3564"
10,Науменко Валентина Андріївна,"Партія ""Відродження""",3,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 19.09.1963 р., освіта вища, член Партії ""Відродження"", Червоногригорівська селищна рада, Виконуюча обов’язки Червоногригорівського селищного голови, місце проживання: смт.Червоногригорівка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  39,2954"
11,Мостика Віктор Арсенович,"Партія ""Відродження""",29,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 06.08.1960 р., освіта вища, член Партії ""Відродження"", пенсіонер, місце проживання: с.Капулівка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  38,2550"
12,Протченко Олександр Вікторович,"Партія ""Відродження""",27,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 28.07.1967 р., освіта вища, член Партії ""Відродження"", Нікопольська районна рада, Заступник голови Нікопольської районної ради, місце проживання: м. Нікополь, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  37,6559"
13,Дудін Сергій Миколайович,"Партія ""Відродження""",9,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 11.05.1973 р., освіта вища, член Партії ""Відродження"", ТОВ ""Птахокомплекс ""Дніпровський"", Директор з виробництва, місце проживання: м.Нікополь, Дніпропетровська область",29.09.2015,"  37,0741"
14,Ходак Олександр Миколайович,"Партія ""Відродження""",19,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 24.06.1962 р., освіта вища, член Партії ""Відродження"", ТОВ СГП ""Лебедине"", директор, місце проживання: с. Веселе, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  35,8796"
15,Хнюкало Оксана Іванівна,"Партія ""Відродження""",31,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 02.07.1976 р., освіта вища, член Партії ""Відродження"", Покровська сільська рада, Сільський голова, місце проживання: с.Покровське, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  35,2697"
16,Фініковський Сергій Вікторович,"Партія ""Відродження""",21,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 27.10.1965 р., освіта вища, член Партії ""Відродження"", тимчасово не працює, місце проживання: с. Менжинське, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  34,7826"
17,Кавалер Юрій Володимирович,"Партія ""Відродження""",12,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 09.02.1967 р., освіта вища, член Партії ""Відродження"", Кам’янська загальноосвітня школа І-ІІІ ступенів, директор, місце проживання: с.Придніпровське, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  34,1398"
18,Бондаренко Микола Платонович,"Партія ""Відродження""",1,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 25.10.1946 р., освіта вища, член Партії ""Відродження"", пенсіонер, місце проживання: смт.Червоногригорівка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  34,0681"
19,Палош Андрій Андрійович,"Партія ""Відродження""",14,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 09.03.1974 р., освіта вища, член Партії ""Відродження"", Комунальний заклад ""Нікопольська районна лікарня"" Дніпропетровської обласної ради, Завідувач неврологічним відділенням, місце проживання: м. Нікополь, ніпропетровська область",29.09.2015,"  33,5714"
20,Кописова Валентина Олександрівна,"Партія ""Відродження""",25,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 21.05.1967 р., освіта вища, член Партії ""Відродження"", Комунальний заклад ""Олексіївська загальноосвітня школа I-III ступенів"", вчитель, місце проживання: с.Олексіївка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  33,1507"
21,Пархоменко Ірина Петрівна,"Партія ""Відродження""",15,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 31.03.1972 р., освіта вища, член Партії ""Відродження"", КП ""Еко-сервіс"", директор, місце проживання: с.Придніпровське, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  32,3907"
22,Степаненко Тетяна Григорівна,"Партія ""Відродження""",24,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 30.11.1958 р., освіта вища, член Партії ""Відродження"", Олексіївська загальноосвітня школа, директор, місце проживання: с.Олексіївка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  32,2917"
23,Андрос Любов Петрівна,"Партія ""Відродження""",7,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 25.12.1953 р., освіта професійно-технічна, член Партії ""Відродження"", СФГ ""Андрос"", Голова СФГ ""Андрос"", місце проживання: с.Кірове, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  32,0713"
24,Сергієнко Антон Борисович,"Партія ""Відродження""",32,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 19.09.1986 р., освіта вища, член Партії ""Відродження"", ТОВ ""Гктьман-Агро"", директор, місце проживання: с. Шевченкове, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  29,8450"
25,Шерстюк Володимир Олексійович,"Партія ""Відродження""",8,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 29.05.1958 р., освіта вища, член Партії ""Відродження"", ТОВ ""Агрофірма ""Сади України"", директор, місце проживання: с. Високе, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  27,8396"
26,Берчук Марія Яківна,"Партія ""Відродження""",30,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 23.08.1956 р., освіта вища, член Партії ""Відродження"", Покровська сільська рада, Секретар сільської ради, місце проживання: с.Покровське, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  26,2351"
27,Величко Андрій Вікторович,"Партія ""Відродження""",16,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 30.10.1979 р., освіта вища, член Партії ""Відродження"", ПАТ ""Нікопольський завод феросплавів"", Начальник залізничного цеху ПАТ ""НЗФ"", місце проживання: м.Нікополь, Дніпропетровська область",29.09.2015,"  26,1780"
28,Гавриленко Антоніна Григорівна,"Партія ""Відродження""",4,Дніпропетровська область,Нікопольська районна рада,"Громадянка України, народилася 25.11.1973 р., освіта вища, член Партії ""Відродження"", Залізнична станція ""Нікополь"", Начальник залізничної станції ""Нікополь"", місце проживання: смт.Червоногригорівка, Нікопольський р-н, Дніпропетровська область",29.09.2015,"  25,4042"
29,Воронов Євген Олексійович,"Партія ""Відродження""",33,Дніпропетровська область,Нікопольська районна рада,"Громадянин України, народився 27.11.1941 р., освіта вища, член Партії ""Відродження"", Шолоховська лікарська амбулаторія, Головний лікар, місце проживання: м.Орджонікідзе, Дніпропетровська область",29.09.2015,"  20,8163"
