,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Куцін Володимир Семенович,"Партія ""Відродження""",Перший кандидат,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 14.05.1960 р., освіта вища, член Партії ""Відродження"", ПАТ ""Нікопольський завод феросплавів"", Голова правління, генеральний директор заводу, місце проживання: Дніпропетровська обл., м.Нікополь.",28.09.2015,
1,Саюк Олександр Іванович,"Партія ""Відродження""",13,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 14.12.1973 р., освіта вища, член Партії ""Відродження"", Фізична особа -підприємець, місце проживання: Дніпропетровська обл., м. Нікополь.",28.09.2015,"  52,9985"
2,Піддубний Сергій Олександрович,"Партія ""Відродження""",30,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 12.12.1973 р., освіта вища, член Партії ""Відродження"", Фізична особа -підприємець, місце проживання: Дніпропетровська обл., м.Нікополь.",28.09.2015,"  49,6471"
3,Базилюк Іван Іванович,"Партія ""Відродження""",18,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 29.09.1972 р., освіта вища, член Партії ""Відродження"", Фізична особа -підприємець, місце проживання: Дніпропетровська обл., м. Нікополь.",28.09.2015,"  41,4828"
4,Алейников Леонід Максимович,"Партія ""Відродження""",17,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 02.01.1956 р., освіта вища, член Партії ""Відродження"", ТОВ ""Діоніс"", Голова ТОВ ""Діоніс"", місце проживання: Дніпропетровська обл., м. Нікополь,",28.09.2015,"  40,0290"
5,Донець Михайло Сергійович,"Партія ""Відродження""",40,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 17.09.1982 р., освіта вища, член Партії ""Відродження"", Фізична особа - підприємець, місце проживання: Дніпропетровська обл., м. Нікополь.",28.09.2015,"  38,8075"
6,Заграй Олександр Іванович,"Партія ""Відродження""",10,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 25.05.1971 р., освіта вища, член Партії ""Відродження"", ТОВ ""Екомастер"", директор, місце проживання: Дніпропетровська обл., м. Нікополь.",28.09.2015,"  30,0399"
7,Плашихін Володимир Миколайович,"Партія ""Відродження""",41,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 11.03.1961 р., освіта вища, член Партії ""Відродження"", пенсіонер, місце проживання: Дніпропетровська обл., м. Нікополь.",28.09.2015,"  29,4737"
8,Донець Сергій Михайлович,"Партія ""Відродження""",9,Дніпропетровська область,Нікопольська міська рада,"Громадянин України, народився 21.09.1960 р., освіта вища, член Партії ""Відродження"", Нікопольська міська рада, Заступник міського голови, місце проживання: Дніпропетровська обл., м. Нікополь.",28.09.2015,"  28,1681"
9,Бредіхіна Надія Олександрівна,"Партія ""Відродження""",3,Дніпропетровська область,Нікопольська міська рада,"Громадянка України, народилася 23.07.1957 р., освіта вища, член Партії ""Відродження"", КЗ ""Нікопольська міська лікарня № 4"" ДОР, Гловний лікар, місце проживання: Дніпропетровська обл., м.Нікополь.",28.09.2015,"  27,9954"
