,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Заткальницька Тетяна Олегівна,"Партія ""Відродження""",Перший кандидат,Дніпропетровська область,П'ятихатська міська рада,"Громадянка України, народилася 06.08.1973 р., освіта вища, член Партії ""Відродження"", КЗ П’ятихатська ЦРЛ ДОР, Завідуюча дитячим відділенням, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,
1,Діхтяр Іван Вячеславович,"Партія ""Відродження""",3,Дніпропетровська область,П'ятихатська міська рада,"Громадянин України, народився 06.06.1984 р., освіта вища, член Партії ""Відродження"", Приватний підприємець, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  23,4783"
2,Мовчан Тетяна Павлівна,"Партія ""Відродження""",17,Дніпропетровська область,П'ятихатська міська рада,"Громадянка України, народилася 02.10.1967 р., освіта вища, безпартійна, КЗ Пятихатська ЦРЛ ДОР, Заступник головного лікаря, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  22,3301"
3,Руденко Олександр Петрович,"Партія ""Відродження""",8,Дніпропетровська область,П'ятихатська міська рада,"Громадянин України, народився 20.07.1962 р., освіта вища, безпартійний, Вагоне депо Придніпровська залізниця, бригадир, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  20,2247"
4,Магро Едуард Володимирович,"Партія ""Відродження""",15,Дніпропетровська область,П'ятихатська міська рада,"Громадянин України, народився 13.08.1969 р., освіта вища, безпартійний, КЗ КШМД ДОР, фельдшер, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  20,0000"
5,Ланіна Марія Феодосіївна,"Партія ""Відродження""",12,Дніпропетровська область,П'ятихатська міська рада,"Громадянка України, народилася 24.08.1950 р., освіта вища, безпартійна, КЗ КШМД ДОР, фельдшер, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  19,8864"
6,Мороз Валерій Анатолійович,"Партія ""Відродження""",6,Дніпропетровська область,П'ятихатська міська рада,"Громадянин України, народився 06.05.1966 р., освіта вища, безпартійний, Пятихатський житлокомплекс, Керівник, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  19,4175"
7,Ткач Наталія Володимирівна,"Партія ""Відродження""",18,Дніпропетровська область,П'ятихатська міська рада,"Громадянка України, народилася 17.05.1975 р., освіта вища, член Партії ""Відродження"", Приватний підприємець, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  19,2171"
8,Баранов Віктор Павлович,"Партія ""Відродження""",23,Дніпропетровська область,П'ятихатська міська рада,"Громадянин України, народився 26.06.1959 р., освіта вища, безпартійний, Придніпровська залізниця, електромеханік, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  19,1304"
9,Кислий Сергій Вікторович,"Партія ""Відродження""",4,Дніпропетровська область,П'ятихатська міська рада,"Громадянин України, народився 01.11.1969 р., освіта вища, безпартійний, Приватний підприємець, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  18,9542"
10,Нікітченко Андрій Іванович,"Партія ""Відродження""",16,Дніпропетровська область,П'ятихатська міська рада,"Громадянин України, народився 10.05.1979 р., освіта вища, безпартійний, Приватний підприємець, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  18,4932"
11,Нікітіна Лариса Сергіївна,"Партія ""Відродження""",20,Дніпропетровська область,П'ятихатська міська рада,"Громадянка України, народилася 09.05.1960 р., освіта вища, безпартійна, П’ятихатська міська рада, Секретар міської ради, місце проживання: Дніпропетровська обл., м. Пятихатки",30.09.2015,"  17,5610"
