,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Іванова Римма Миколаївна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",Перший кандидат,Луганська область,Кремінська міська рада,"Громадянка України, народилася 22.06.1968 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Кремінська ЗОШ I-IIIст №2, вчитель, місце проживання: Луганська обл., м. Кремінна",01.10.2015,
1,Нагорянський Олексій Васильович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",13,Луганська область,Кремінська міська рада,"Громадянин України, народився 03.12.1987 р., освіта вища, безпартійний, Луганська Державна Академія культури і мистецтв, інженер-програміст, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  20,1500"
2,Старіков Юрій Васильович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",17,Луганська область,Кремінська міська рада,"Громадянин України, народився 01.04.1966 р., освіта вища, безпартійний, Колмунальне підприємство ""Кремінна теплокомуненерго"", Майстер, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  18,2300"
3,Дроздович Володимир Вікторович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",14,Луганська область,Кремінська міська рада,"Громадянин України, народився 11.07.1987 р., освіта вища, безпартійний, ТОВ ""Східзахідагро"", директор, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  16,4700"
4,Дмітрієв Михайло Михайлович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",21,Луганська область,Кремінська міська рада,"Громадянин України, народився 02.12.1977 р., освіта вища, безпартійний, ТОВ ""Пінта""-Кремінський пивоваренний завод, юрисконсульт, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  16,1800"
5,Назарько Світлана Леонідівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",18,Луганська область,Кремінська міська рада,"Громадянка України, народилася 01.03.1965 р., освіта вища, безпартійна, Кремінська райдержадміністрація, головний бухгалтер, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  16,0700"
6,Бугайов Григорій Володимирович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",9,Луганська область,Кремінська міська рада,"Громадянин України, народився 04.02.1961 р., освіта загальна середня, безпартійний, Комунальне підприємство ""Кремінна теплокомуненерго"", Майстер, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  15,7000"
7,Рєзнікова Ольга Валеріївна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",6,Луганська область,Кремінська міська рада,"Громадянка України, народилася 01.06.1975 р., освіта вища, безпартійна, Кремінська ЗОШ I-IIIст №2, вчитель, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  15,2500"
8,Лимар Геннадій Іванович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",20,Луганська область,Кремінська міська рада,"Громадянин України, народився 29.11.1965 р., освіта вища, безпартійний, ООО ""ЛЕО"" Сватівське РЕМ Кремінська ділянка, Майстер виробничої ділянки, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"  12,7800"
9,Зеленський Михайло Анатолійович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",19,Луганська область,Кремінська міська рада,"Громадянин України, народився 27.02.1978 р., освіта загальна середня, безпартійний, пенсіонер, місце проживання: Луганська обл., м. Кремінна",01.10.2015,"   8,2800"
10,Кравченко Віктор Іванович,"ПОЛІТИЧНА ПАРТІЯ ""ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ"" (ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ"")",Перший кандидат,Луганська область,Кремінська міська рада,"Громадянин України, народився 17.08.1956 р., освіта вища, безпартійний, Товариство з обмеженною відповідальнистю ""Кремінський завод Ритм"", директор, місце проживання: Луганська обл., м. Кремінна",01.10.2015,
