,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Сенчура Тетяна Миколаївна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",Перший кандидат,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 16.07.1984 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Фермерське господарство ""Соната"", Обліковець-вагар, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,
1,Болох Надія Володимирівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",6,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 25.12.1962 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Городнянська ЗОШ І-ІІІ ст., вчитель, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  40,4000"
2,Білоус Ліана Петрівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",26,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 27.11.1965 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Городнянська міська рада, Секретар, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  36,1000"
3,Корнієнко Наталія Володимирівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",7,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 29.11.1959 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  32,1000"
4,Лучников Сергій Олександрович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",22,Чернігівська область,Городнянська міська рада,"Громадянин України, народився 02.09.1966 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  28,6000"
5,Кіріченко Лідія Іванівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",14,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 01.06.1957 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Відкрите акціонерне товариство ""Городнянський механічний завод"", директор, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  27,5000"
6,Старунь Микола Олександрович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",12,Чернігівська область,Городнянська міська рада,"Громадянин України, народився 29.11.1963 р., освіта загальна середня, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", тимчасово не працює, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  26,8000"
7,Аліменко Єфросинія Василівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",15,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 14.06.1953 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  26,3000"
8,Верхуша Ольга Григорівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",3,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 22.09.1957 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Городнянський ясла- садок № 4, Музичний керівник, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  26,1000"
9,Потапенко Ірина Михайлівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",10,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 30.11.1960 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  24,1000"
10,Кучерявенко Володимир Григорович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",19,Чернігівська область,Городнянська міська рада,"Громадянин України, народився 01.12.1941 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", пенсіонер, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  22,3000"
11,Рубан Алла Іванівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",5,Чернігівська область,Городнянська міська рада,"Громадянка України, народилася 18.12.1987 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Городня, Чернігівська обл.",29.09.2015,"  21,1000"
