,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Гайченя Михайло Адамович,Аграрна партія України,Перший кандидат,Житомирська область,Олевська районна рада,"Громадянин України, народився 12.09.1953 р., освіта вища, член Аграрної партії України, Олевська районна державна лікарня ветеринарної медицини, Ветлікар- епізоотолог, місце проживання: село Зубковичі, район Олевський, область Житомирська",01.10.2015,
1,Белоцька Ольга Миколаївна,Аграрна партія України,1,Житомирська область,Олевська районна рада,"Громадянка України, народилася 03.10.1973 р., освіта професійно-технічна, член Аграрної партії України, Олевська районна державна лікарня ветеринарної медицини, головний бухгалтер, місце проживання: Житомирська обл., м. Олевськ",01.10.2015,
2,Гайченя Василь Вікторович,Аграрна партія України,4,Житомирська область,Олевська районна рада,"Громадянин України, народився 07.11.1983 р., освіта вища, член Аграрної партії України, Олевська районна державна лікарня ветеринарної медицини, Ветлікар- епізоотолог, місце проживання: Житомирська обл., м. Олевськ",01.10.2015,
3,Гончар Ніна Микитівна,Аграрна партія України,30,Житомирська область,Олевська районна рада,"Громадянка України, народилася 13.03.1958 р., освіта професійно-технічна, член Аграрної партії України, пенсіонер, місце проживання: Житомирська обл., м. Олевськ,",01.10.2015,
4,Горпиніч Вадим Володимирович,Аграрна партія України,20,Житомирська область,Олевська районна рада,"Громадянин України, народився 06.06.1960 р., освіта вища, член Аграрної партії України, ДП ""Олевький лісгосп АПК"", Лісник, місце проживання: село Зубковичі, район Олевський, область Житомирська.",01.10.2015,
5,Гриб Марія Олександрівна,Аграрна партія України,34,Житомирська область,Олевська районна рада,"Громадянка України, народилася 01.08.1989 р., освіта вища, член Аграрної партії України, Олевська районна державна лікарня ветеринарної медицини, Провідний лікар по незаразних хворобах тварин, місце проживання: Село Юрово, район Олевський, область Житомирська.",01.10.2015,
6,Залізко Світлана Миколаївна,Аграрна партія України,5,Житомирська область,Олевська районна рада,"Громадянка України, народилася 01.01.1951 р., освіта вища, член Аграрної партії України, Олевська районна державна лабораторія ветеринарної медимцини, Директор Олевської районної державної лабораторіветерин.медицини Ветлабор., місце проживання: Житомирська обл., м. Олевськ",01.10.2015,
7,Козяр Наталія Миколаївна,Аграрна партія України,2,Житомирська область,Олевська районна рада,"Громадянка України, народилася 01.01.1989 р., освіта вища, член Аграрної партії України, тимчасово не працює, місце проживання: Житомирська обл., м. Олевськ,",01.10.2015,
8,Кравченко Валерій Степанович,Аграрна партія України,11,Житомирська область,Олевська районна рада,"Громадянин України, народився 03.03.1954 р., освіта вища, член Аграрної партії України, пенсіонер, місце проживання: Житомирська обл., м.Житомир",01.10.2015,
9,Кравченко Галина Дмитрівна,Аграрна партія України,31,Житомирська область,Олевська районна рада,"Громадянка України, народилася 05.06.1963 р., освіта професійно-технічна, член Аграрної партії України, Стовпинська дільниця ветеринарної медицини, Завідуюча стовпинською дільницею ветеринарної медицини, місце проживання: Житомирська область,Олевський район, с.Стовпинка,",01.10.2015,
10,Мельниченко Павло Олександрович,Аграрна партія України,24,Житомирська область,Олевська районна рада,"Громадянин України, народився 05.05.1981 р., освіта вища, безпартійний, Комсомольська ЗОШ І-ІІІ ступеня, вчитель, місце проживання: м. Олевськ, область Житомирська",01.10.2015,
11,Паламарчук Оксана Іванівна,Аграрна партія України,6,Житомирська область,Олевська районна рада,"Громадянка України, народилася 27.09.1984 р., освіта вища, член Аграрної партії України, Олевська районна державна лабораторія ветеринарної медицини, Ветлікар-серолог, місце проживання: Житомирська обл., м. Олевськ,",01.10.2015,
12,Паламарчук Петро Дмитрович,Аграрна партія України,7,Житомирська область,Олевська районна рада,"Громадянин України, народився 22.01.1960 р., освіта загальна середня, член Аграрної партії України, тимчасово не працює, місце проживання: Житомирська обл., м. Олевськ,",01.10.2015,
13,Сорока Сергій Анатолійович,Аграрна партія України,23,Житомирська область,Олевська районна рада,"Громадянин України, народився 20.11.1979 р., освіта вища, безпартійний, тимчасово не працює, місце проживання: район Олевський, область Житомирська.",01.10.2015,
14,Шибецька Марина Миколаївна,Аграрна партія України,32,Житомирська область,Олевська районна рада,"Громадянка України, народилася 07.06.1979 р., освіта вища, член Аграрної партії України, Олевська державна лабораторія ветеринарно-санітарної експертизи на ринку, Завідуюча Олевською держ. лабораветеринарно-санітарної експертизи на ринку, місце проживання: Житомирська область, Олевський район, с. Соснівка.",01.10.2015,
15,Ковальчук Олександр Станіславович,Народно-демократична партія (НДП) (Народно-демократична партія),Перший кандидат,Житомирська область,Олевська районна рада,"Громадянин України, народився 06.12.1963 р., освіта вища, член Народно-демократичної партії (НДП), тимчасово не працює, місце проживання: Житомирська область, місто Олевськ",01.10.2015,
16,Палій Сергій Михайлович,Народно-демократична партія (НДП) (Народно-демократична партія),20,Житомирська область,Олевська районна рада,"Громадянин України, народився 03.06.1967 р., освіта вища, безпартійний, Руднянське лісництво ДП ""Олевське лісове господарство"", Лісничий, місце проживання: Житомирська область, Олевський район, село Зубковичі",01.10.2015,"  42,8819"
17,Гарбовський Валерій Михайлович,Народно-демократична партія (НДП) (Народно-демократична партія),4,Житомирська область,Олевська районна рада,"Громадянин України, народився 01.07.1964 р., освіта вища, член Народно-демократичної партії (НДП), Приватний підприємець, місце проживання: Житомирська область, місто Олевськ",01.10.2015,"  17,0297"
