,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Мельничук Максим Дмитрович,Аграрна партія України,Перший кандидат,м.Київ,Київська міська рада,"Громадянин України, народився 06.04.1973 р., освіта вища, член Аграрної партії України, Національна академія аграрних наук України, Віце-президент, місце проживання: м. Київ",01.10.2015,
1,Андрієць Дмитро Володимирович,Аграрна партія України,59,м.Київ,Київська міська рада,"Громадянин України, народився 26.10.1982 р., освіта вища, безпартійний, тимчасово не працює, місце проживання: м. Ніжин, Ніжинський р-н, Чернігівська обл.",01.10.2015,
2,Артеменко Юрій Олександрович,Аграрна партія України,5,м.Київ,Київська міська рада,"Громадянин України, народився 20.06.1966 р., освіта вища, член Аграрної партії України, ПП ""Надія-транс"", директор, місце проживання: м. Київ",01.10.2015,
3,Базаєв Сіражутдін Гаджірамазанович,Аграрна партія України,71,м.Київ,Київська міська рада,"Громадянин України, народився 27.01.1968 р., освіта вища, член Аграрної партії України, Збірна команда України з пауерліфтингу, Головний тренер, місце проживання: м. Київ",01.10.2015,
4,Бандола Олександр Олексійович,Аграрна партія України,118,м.Київ,Київська міська рада,"Громадянин України, народився 28.08.1975 р., освіта вища, член Аграрної партії України, Арбітражний керуючий, Само зайнята особа, місце проживання: м. Київ",01.10.2015,
5,Бершацький Олег Володимирович,Аграрна партія України,22,м.Київ,Київська міська рада,"Громадянин України, народився 03.09.1973 р., освіта вища, член Аграрної партії України, ТОВ ""Італавто"", директор, місце проживання: м. Київ",01.10.2015,
6,Бондар Сергій Володимирович,Аграрна партія України,19,м.Київ,Київська міська рада,"Громадянин України, народився 07.05.1977 р., освіта вища, член Аграрної партії України, ТОВ ""Агроплюсінвест"", директор, місце проживання: м. Київ",01.10.2015,
7,Бондаренко Володимир Михайлович,Аграрна партія України,120,м.Київ,Київська міська рада,"Громадянин України, народився 12.11.1948 р., освіта професійно-технічна, член Аграрної партії України, пенсіонер, місце проживання: м. Київ",01.10.2015,
8,Бугай Василь Олексійович,Аграрна партія України,47,м.Київ,Київська міська рада,"Громадянин України, народився 02.02.1957 р., освіта вища, член Аграрної партії України, Укр НДІ нанобіотехнологій і ресурсозбереження, Завідувач лабораторії, місце проживання: м. Київ",01.10.2015,
9,Бузевич Ігор Юрійович,Аграрна партія України,41,м.Київ,Київська міська рада,"Громадянин України, народився 10.07.1970 р., освіта вища, член Аграрної партії України, Інститут рибного господарства НААН України, Завідувач відділу, місце проживання: м. Київ",01.10.2015,
