,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Сегида Ірина Миколаївна,Аграрна партія України,Перший кандидат,Сумська область,Білопільська районна рада,"Громадянка України, народилася 18.08.1973 р., освіта вища, член Аграрної партії України, Білопільська РДА, Завідувач сектору кадрової роботи, місце проживання: м. Білопілля, Сумська обл.",01.10.2015,
1,Пономаренко Валерій Володимирович,Аграрна партія України,11,Сумська область,Білопільська районна рада,"Громадянин України, народився 23.10.1963 р., освіта вища, член Аграрної партії України, ТОВ ""Газнафтасервіс"", директор, місце проживання: с.Бобрик, Білопільський р-н, Сумська обл.",01.10.2015,"  28,0443"
2,Чубур Олександр Іванович,Аграрна партія України,13,Сумська область,Білопільська районна рада,"Громадянин України, народився 30.11.1962 р., освіта середня спеціальна, член Аграрної партії України, ПСП ""Зоря"", Голова, місце проживання: с. Вири, Білопільський р-н, Сумська обл.",01.10.2015,"  20,9891"
3,Светлов Вадим Іванович,Аграрна партія України,27,Сумська область,Білопільська районна рада,"Громадянин України, народився 25.06.1988 р., освіта вища, член Аграрної партії України, ФГ ""Светлов"", Голова, місце проживання: с. Річки, Білопільський р-н Сумська обл.",01.10.2015,"  13,9601"
4,Василенко Олена Миколаївна,Аграрна партія України,19,Сумська область,Білопільська районна рада,"Громадянка України, народилася 19.02.1980 р., освіта вища, безпартійна, Сумська ОДА, Головний спеціаліст, місце проживання: с. Червоне, Білопільський р-н, Сумська обл.",01.10.2015,"  10,3004"
5,Голишевський Сергій Володимирович,Аграрна партія України,20,Сумська область,Білопільська районна рада,"Громадянин України, народився 10.09.1980 р., освіта вища, член Аграрної партії України, Білопільська районна лабораторія держветмедицини, Провідний лікар хімік-тлксиколог, місце проживання: м. Білопілля Сумська обл.",01.10.2015,"   7,0485"
6,Бойко Марина Володимирівна,Аграрна партія України,3,Сумська область,Білопільська районна рада,"Громадянка України, народилася 13.04.1981 р., освіта вища, член Аграрної партії України, Державний навчальний заклад ""Білопільське вище професійне училище"", Методист, місце проживання: м. Білопілля, Сумська обл.",01.10.2015,"   6,4430"
7,Ніколаєнко Наталія Сергіївна,Аграрна партія України,2,Сумська область,Білопільська районна рада,"Громадянка України, народилася 01.11.1976 р., освіта вища, безпартійна, Відділ економічного розвитку і торгівлі Білопільської РДА, Завідувач сектору торгівлі та підприємництва, місце проживання: м. Білопілля, Сумська обл.",01.10.2015,"   6,4209"
8,Шрамко Олена Анатоліївна,Аграрна партія України,1,Сумська область,Білопільська районна рада,"Громадянка України, народилася 04.04.1969 р., освіта вища, безпартійна, Управління агропромислового розвитку Білопільської РДА, Начальник, місце проживання: м. Білопілля, Сумська обл.",01.10.2015,"   5,3121"
9,Кальченко Лідія Михайлівна,Аграрна партія України,4,Сумська область,Білопільська районна рада,"Громадянка України, народилася 12.03.1969 р., освіта вища, член Аграрної партії України, Білопільська РДА, Завідувач сектору молоді та спорту, місце проживання: м. Білопілля, Сумська обл.",01.10.2015,"   4,2237"
10,Величко Андрій Миколайович,Аграрна партія України,10,Сумська область,Білопільська районна рада,"Громадянин України, народився 26.10.1956 р., освіта вища, безпартійний, Улянівська дільнична лікарня держветмедицини, Начальник, місце проживання: смт. Улянівка, Білопільський р-н, Сумська обл.",01.10.2015,"   4,1943"
