,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Соломійчук Ольга Василівна,"Політична партія ""Воля""",Перший кандидат,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 05.05.1969 р., освіта вища, член Політичної партії ""Воля"", Верховинський РЦСССДМ, директор, місце проживання: смт. Верховина",01.10.2015,
1,Кікінчук Галина Миколаївна,"Політична партія ""Воля""",6,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 15.01.1982 р., освіта вища, член Політичної партії ""Воля"", Верховинської ЦРЛ, Завідувач поліклінічного відділення, місце проживання: смт. Верховина",01.10.2015,"  39,4286"
2,Сапріянчук Ольга Петрівна,"Політична партія ""Воля""",23,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 28.05.1991 р., освіта вища, член Політичної партії ""Воля"", тимчасово не працює, місце проживання: с. Красноїлля",01.10.2015,"  27,2269"
3,Мартищук Марія Фоківна,"Політична партія ""Воля""",11,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 06.03.1969 р., освіта вища, член Політичної партії ""Воля"", Верховинський РЦСССДМ, Фахівець із соціальної роботи с. Верхній Ясенів, місце проживання: с. Верхній Ясенів",01.10.2015,"  19,2857"
4,Шкоропаняк Ігор Дмитрович,"Політична партія ""Воля""",29,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 23.02.1981 р., освіта вища, член Політичної партії ""Воля"", Івано-Франківська школа вищої спортивної майстерності, директор, місце проживання: с. Пробійна",01.10.2015,"  18,7898"
5,Ілюк Роман Васильович,"Політична партія ""Воля""",1,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 05.06.1978 р., освіта вища, безпартійний, Управління пенсійного фонду у Верховинському районі, Перший заступник начальника, місце проживання: смт. Верховина",01.10.2015,"  17,3469"
6,Кочерган Василь Дмитрович,"Політична партія ""Воля""",30,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 08.01.1989 р., освіта вища, член Політичної партії ""Воля"", тимчасово не працює, місце проживання: с. Устеріки",01.10.2015,"  15,5240"
7,Марфієвич Марія Михайлівна,"Політична партія ""Воля""",28,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 03.10.1992 р., освіта вища, безпартійна, Перехресненська ЗОШ, Фактичний психолог, місце проживання: с. Перехресне",01.10.2015,"  15,2892"
8,Зітинюк Станіслав Васильович,"Політична партія ""Воля""",3,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 13.02.1989 р., освіта вища, член Політичної партії ""Воля"", Верховинська ЗОШ І-ІІІ ст., вчитель інформатики, місце проживання: смт. Верховина",01.10.2015,"  14,3529"
9,Цехняк Микола Дмитрович,"Політична партія ""Воля""",24,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 14.12.1974 р., освіта професійно-технічна, член Політичної партії ""Воля"", Приватний підприємець, місце проживання: с. Кривопілля",01.10.2015,"  14,2858"
10,Стефюк Юрій Михайлович,"Політична партія ""Воля""",4,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 16.04.1970 р., освіта вища, член Політичної партії ""Воля"", Підприємець-енергетик, Підприємець, місце проживання: смт. Верховина",01.10.2015,"  14,2857"
11,Шибовська Ганна Василівна,"Політична партія ""Воля""",10,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 23.12.1991 р., освіта вища, член Політичної партії ""Воля"", Верховинський РЦСССДМ, Фахівець із соціальної роботи с. Буковець, місце проживання: с. Буковець",01.10.2015,"  13,5036"
12,Мінайлюк Іван Іванович,"Політична партія ""Воля""",14,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 21.09.1990 р., освіта вища, безпартійний, Верховинський РЦСССДМ, Юрист, місце проживання: с. Чорна річка",01.10.2015,"  12,8755"
13,Вережак Микола Васильович,"Політична партія ""Воля""",25,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 13.03.1988 р., освіта вища, безпартійний, тимчасово не працює, місце проживання: с. Волова",01.10.2015,"  12,0879"
14,Лікар Людмила Михайлівна,"Політична партія ""Воля""",32,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 30.05.1977 р., освіта вища, член Політичної партії ""Воля"", Верховинський РЦСССДМ, Фахівець із соціальної роботи с. Барвінково, Хороцево, місце проживання: с. Барвінково",01.10.2015,"  11,6279"
15,Майсак Наталія Василівна,"Політична партія ""Воля""",2,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 06.06.1975 р., освіта вища, безпартійна, Верховинське відділення ПАТ КБ ""ПриватБанк"", Старший менеджер банківського обслуговування клієнтів малого та середнього бізнесу, місце проживання: смт. Верховина",01.10.2015,"  10,3571"
16,Тимофійчук Андрій Володимирович,"Політична партія ""Воля""",16,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 05.04.1979 р., освіта вища, безпартійний, Верховинська об’єднана державна фінансова інспекція, Заступник начальника, місце проживання: смт. Верховина",01.10.2015,"   9,8623"
17,Шекеряк Наталія Михайлівна,"Політична партія ""Воля""",13,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 20.02.1981 р., освіта вища, безпартійна, Головівська ЗОШ, вчитель англійської мови, місце проживання: с. Голови",01.10.2015,"   9,7892"
18,Юрук Олена Юріївна,"Політична партія ""Воля""",20,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 19.04.1967 р., освіта вища, безпартійна, Ільцівська ЗОШ, вчитель початкових класів, місце проживання: с. Ільці",01.10.2015,"   9,7473"
19,Савчук Надія Іванівна,"Політична партія ""Воля""",12,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 10.11.1980 р., освіта вища, член Політичної партії ""Воля"", Верхньоясенівська сільська рада, Бухгалтер, місце проживання: с. Рівня",01.10.2015,"   9,2050"
20,Бельмега Андрій Михайлович,"Політична партія ""Воля""",31,Івано-Франківська область,Верховинська районна рада,"Громадянин України, народився 28.05.1975 р., освіта вища, член Політичної партії ""Воля"", Державне підприємство ""Гринявське лісове господарство"", Начальник лісопереробного цеху, місце проживання: смт. Верховина",01.10.2015,"   8,1731"
21,Сусяк Оксана Миколаївна,"Політична партія ""Воля""",5,Івано-Франківська область,Верховинська районна рада,"Громадянка України, народилася 05.02.1966 р., освіта вища, безпартійна, ""Карпатська агенція розвитку туризму"", Голова громадської організації, місце проживання: смт. Верховина",01.10.2015,"   7,6159"
