,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Ніколаєв Сергій Афанасійович,Аграрна партія України,Перший кандидат,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 04.09.1952 р., освіта вища, член Аграрної партії України, Управління агропромислового комплексу Ізмаїльської районної державної адміністрації, начальник, місце проживання: смт Суворове, Ізмаїльський р-н, Одеська обл.",22.09.2015,
1,Капаруліна Михайлина Василівна,Аграрна партія України,29,Одеська область,Ізмаїльська районна рада,"Громадянка України, народилася 08.10.1979 р., освіта вища, безпартійна, ТОВ ""Агропартнер 777"", директор, місце проживання: м. Кривий Ріг, Дніпропетровська обл.",22.09.2015,"  41,6830"
2,Карайванський Іван Михайлович,Аграрна партія України,9,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 11.05.1967 р., освіта вища, безпартійний, АСГП ""Прогресс"", директор, місце проживання: с. Кам’янка, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  38,5350"
3,Брусова Маргарита Василівна,Аграрна партія України,17,Одеська область,Ізмаїльська районна рада,"Громадянка України, народилася 12.03.1971 р., освіта вища, безпартійна, Ізмаїльський районний центр соціальних служб для сім’ї, дітей та молоді,Ізмаїльська районна державна адміністрація, директор, місце проживання: с. Матроська, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  37,4372"
4,Бойчев Петро Георгійович,Аграрна партія України,10,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 07.02.1962 р., освіта вища, безпартійний, СК ""Мукомол"", директор, місце проживання: с. Кам’янка, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  35,3057"
5,Антонюк Василь Павлович,Аграрна партія України,1,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 14.01.1952 р., освіта вища, безпартійний, Ізмаїльська районна рада, голова, місце проживання: м. Ізмаїл, Одеська обл.",22.09.2015,"  27,6571"
6,Михайлов Дмитро Пилипович,Аграрна партія України,8,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 20.03.1955 р., освіта вища, безпартійний, фермерське господарство ""Діва-Агро"", голова, місце проживання: с. Муравлівка, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  25,2747"
7,Ігнат Лариса Іванівна,Аграрна партія України,6,Одеська область,Ізмаїльська районна рада,"Громадянка України, народилася 29.06.1962 р., освіта вища, безпартійна, ТОВ ""Агропрайм Холдинг"", директор, місце проживання: м. Ізмаїл, Одеська обл.",22.09.2015,"  22,0033"
8,Гєнова Ольга Миколаївна,Аграрна партія України,20,Одеська область,Ізмаїльська районна рада,"Громадянка України, народилася 10.09.1970 р., освіта вища, безпартійна, Управління агропромислового комплексу, Ізмаїльська державна адміністрація, головний спеціаліст, місце проживання: с. Багате, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  18,7328"
9,Тихнєв Євгеній Іванович,Аграрна партія України,2,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 28.06.1989 р., освіта вища, безпартійний, ТОВ"" Агропрайм Холдинг"", головний енергетик, місце проживання: с. Лощинівка, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  18,0139"
10,Македонський Валентин Петрович,Аграрна партія України,30,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 06.11.1959 р., освіта вища, безпартійний, СК ""Наталка"", директор, місце проживання: с. Комишівка, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  17,6976"
11,Добрєв Дмитро Дмитрович,Аграрна партія України,14,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 29.01.1960 р., освіта вища, член Аграрної партії України, фермерське господарство ""Добрєв Д.Д."", голова, місце проживання: с. Стара Некрасівка, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  16,8174"
12,Войку Іван Пилипович,Аграрна партія України,11,Одеська область,Ізмаїльська районна рада,"Громадянин України, народився 10.06.1956 р., освіта вища, безпартійний, Ізмаїльський технікум механізації та електрифікації сільського господарства, викладач, місце проживання: с. Озерне, Ізмаїльський р-н, Одеська обл.",22.09.2015,"  15,8568"
