,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Островський Микола Григорійович,Аграрна партія України,Перший кандидат,Одеська область,Окнянська районна рада,"Громадянин України, народився 30.11.1958 р., освіта вища, член Аграрної партії України, Управління ветеринарної медицини у Красноокнянському р-н, Начальник, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,
1,Васильковський Володимир Васильович,Аграрна партія України,23,Одеська область,Окнянська районна рада,"Громадянин України, народився 16.07.1957 р., освіта вища, безпартійний, Приватне Сільськогосподарське Підприємство ""Мир"", Голова, місце проживання: с.Новокрасне Красноокнянський р-н, Одеська обл.",30.09.2015,"  21,7000"
2,Чабан Юрій Анатолійович,Аграрна партія України,19,Одеська область,Окнянська районна рада,"Громадянин України, народився 26.12.1972 р., освіта загальна середня, член Аграрної партії України, Сільське Фермерське Господарство ""Злагода"", фермер, місце проживання: с.Садово Красноокнянський р-н, Одеська обл.",30.09.2015,"  19,5500"
3,Єлєупов Іван Бактибекович,Аграрна партія України,22,Одеська область,Окнянська районна рада,"Громадянин України, народився 17.11.1976 р., освіта професійно-технічна, безпартійний, тимчасово не працює, місце проживання: с. Топала Красноокнянський р-н, Одеська обл.",30.09.2015,"  13,9500"
4,Шамота Вадим Іванович,Аграрна партія України,1,Одеська область,Окнянська районна рада,"Громадянин України, народився 16.07.1974 р., освіта вища, член Аграрної партії України, тимчасово не працює, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"  10,9100"
5,Пулукчу Катерина Валеріївна,Аграрна партія України,26,Одеська область,Окнянська районна рада,"Громадянка України, народилася 29.06.1967 р., освіта вища, безпартійна, тимчасово не працює, місце проживання: с.Чорна Красноокнянський р-н, Одеська обл.",30.09.2015,"  10,7400"
6,Козубська Наталія Василівна,Аграрна партія України,5,Одеська область,Окнянська районна рада,"Громадянка України, народилася 22.02.1955 р., освіта вища, безпартійна, Магазин ""Джерело"", Підприємець, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"  10,0500"
7,Соколовський Микола Володимирович,Аграрна партія України,9,Одеська область,Окнянська районна рада,"Громадянин України, народився 29.05.1983 р., освіта вища, безпартійний, Управління ветеринарної медицини у Красноокнянському р-н, Головний спеціаліст, місце проживання: с. Антонівка Красноокнянський р-н, Одеська обл.",30.09.2015,"   9,7300"
8,Паламарчук Тетяна Михайлівна,Аграрна партія України,2,Одеська область,Окнянська районна рада,"Громадянка України, народилася 29.12.1975 р., освіта вища, безпартійна, Відділ Держгеокадастру Красноокнянський р-н Одеської обл.., Начальник, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"   8,8800"
9,Берін Валентина Василівна,Аграрна партія України,3,Одеська область,Окнянська районна рада,"Громадянка України, народилася 12.09.1960 р., освіта вища, безпартійна, Красноокнянський навчально виховний комплекс загальноосвітньої школи, Заступник Директора, місце проживання: Смт Красні Окни, Красноокнянський р-н, Одеська.обл.",30.09.2015,"   8,7400"
10,Бессараба Валентина Василівна,Аграрна партія України,4,Одеська область,Окнянська районна рада,"Громадянка України, народилася 04.04.1952 р., освіта вища, член Аграрної партії України, Комунального підприємства ""Красноокнянський Комунальник"", директор, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"   7,8600"
11,Баюро Лариса Павлівна,Аграрна партія України,7,Одеська область,Окнянська районна рада,"Громадянка України, народилася 06.05.1966 р., освіта вища, член Аграрної партії України, Красноокнянська районна державна адміністрація., Начальник служби у справах дітей, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"   6,7600"
12,Кіріца Олексій Олексійович,Аграрна партія України,10,Одеська область,Окнянська районна рада,"Громадянин України, народився 09.04.1990 р., освіта вища, член Аграрної партії України, тимчасово не працює, місце проживання: с. Гавіноси Красноокнянський р-н, Одеська обл.",30.09.2015,"   6,4700"
13,Балшин Борис Володимирович,Аграрна партія України,8,Одеська область,Окнянська районна рада,"Громадянин України, народився 27.04.1968 р., освіта вища, безпартійний, Товариство з обмеженою відповідальністю ""Красноокнянський Лан"".., директор, місце проживання: м. Котовськ , Котовський р-н, Одеська обл.",30.09.2015,"   6,4000"
14,Коханська Алла Анатоліївна,Аграрна партія України,15,Одеська область,Окнянська районна рада,"Громадянка України, народилася 13.02.1978 р., освіта вища, безпартійна, Маяківська загальноосвітня школа І-ІІ ступенів, соціальний педагог, вчитель початкових класів, місце проживання: с. Маяки Красноокнянський р-н, Одеська обл.",30.09.2015,"   5,4900"
15,Булига Валерій Миколайович,Аграрна партія України,25,Одеська область,Окнянська районна рада,"Громадянин України, народився 24.05.1958 р., освіта вища, безпартійний, Управління ветеринарної медицини у Красноокнянському районі, Головний спеціаліст, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"   5,1500"
16,Біла Діана Анатоліївна,Аграрна партія України,13,Одеська область,Окнянська районна рада,"Громадянка України, народилася 25.06.1976 р., освіта вища, безпартійна, Відділ статистики у Красноокнянському р-ні Головного управління статистики в Одеській обл.., Головний спеціаліст, економіст, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"   4,8100"
17,Каталюк Інна Володимирівна,Аграрна партія України,20,Одеська область,Окнянська районна рада,"Громадянка України, народилася 15.05.1967 р., освіта професійно-технічна, безпартійна, Ставрівський будинок Культури, директор, місце проживання: с. Ставрово Красноокнянський р-н, Одеська обл.",30.09.2015,"   4,5100"
18,Куртумерова Любов Талгатовна,Аграрна партія України,6,Одеська область,Окнянська районна рада,"Громадянка України, народилася 19.01.1967 р., освіта загальна середня, безпартійна, тимчасово не працює, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"   2,2000"
19,Корчинська Марина Анатоліївна,Аграрна партія України,12,Одеська область,Окнянська районна рада,"Громадянка України, народилася 24.04.1980 р., освіта вища, безпартійна, Відділу статистики,у Красноокнянському р-н. Головне Управління Статистики в Одеській обл.., Головний спеціаліст, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"   1,1600"
20,Царан Тетяна Михайлівна,Аграрна партія України,16,Одеська область,Окнянська районна рада,"Громадянка України, народилася 07.12.1972 р., освіта професійно-технічна, безпартійна, Товариство з обмеженою відповідальністю ""Маяк"", Бригадир, місце проживання: с. Маяк Красноокнянський р-н, Одеська обл.",30.09.2015,"   0,7200"
21,Рекочинський Микола Михайлович,Аграрна партія України,21,Одеська область,Окнянська районна рада,"Громадянин України, народився 17.10.1965 р., освіта професійно-технічна, член Аграрної партії України, Сільсько Виробничий Кооператив ""Ставрово"", Завідуючий ферми, місце проживання: с. Ставрово, Красноокнянський р-н, Одеська обл.",30.09.2015,"   0,5000"
22,Терзієв Петро Георгієвич,Народна Партія,Перший кандидат,Одеська область,Окнянська районна рада,"Громадянин України, народився 02.06.1954 р., освіта вища, член Народної Партії, пенсіонер, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,
23,Терзі Микола Борисович,Народна Партія,10,Одеська область,Окнянська районна рада,"Громадянин України, народився 18.12.1963 р., освіта професійно-технічна, безпартійний, Гавиноська сільська рада, Сільський голова, місце проживання: с. Гавиноси, Красноокнянський р-н, Одеська обл.",30.09.2015,"  21,9800"
24,Мишенчук Валентина Юріївна,Народна Партія,20,Одеська область,Окнянська районна рада,"Громадянка України, народилася 21.09.1963 р., освіта вища, безпартійна, Сільськогосподарський виробничий кооператив ""Ставровський"", бригадир, місце проживання: с. Ставрове, Красноокнянський р-н, Одеська обл.",30.09.2015,"  21,4300"
25,Лабушняк Тетяна Петрівна,Народна Партія,26,Одеська область,Окнянська районна рада,"Громадянка України, народилася 18.06.1963 р., освіта вища, безпартійна, Прокуратура Красноокнянського р-ну, Заступник прокурора, місце проживання: с. Чорна, Красноокнянський р-н, Одеська обл.",30.09.2015,"  20,0500"
26,Шаргородський Борис Борисович,Народна Партія,11,Одеська область,Окнянська районна рада,"Громадянин України, народився 22.04.1980 р., освіта вища, безпартійний, Відділ держгосткадастра Красноокнянського р-ну, Головний спеціаліст юрист-конусльт, місце проживання: смт Красні Окни, Красноокнянський р-н, Одеська обл.",30.09.2015,"  19,3400"
27,Балагур Зінаїда Леонідівна,Народна Партія,19,Одеська область,Окнянська районна рада,"Громадянка України, народилася 07.01.1971 р., освіта вища, безпартійна, Римарівський навчально-виховний комплекс, директор, місце проживання: с. Нестерове, Красноокнянський р-н, Одеська обл.",30.09.2015,"  13,4600"
28,Шаргородська Віра Олександрівна,Народна Партія,15,Одеська область,Окнянська районна рада,"Громадянка України, народилася 27.04.1956 р., освіта професійно-технічна, член Народної Партії, Товариство з обмеженою відповідальністю ""Маяк"", Заступник директора, місце проживання: с. Гулянка, Красноокнянський р-н, Одеська обл.",30.09.2015,"  12,9400"
