,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Поточняк Роман Миколайович,Партія Християнсько-Демократичний Союз,Перший кандидат,Львівська область,Дрогобицька міська рада,"Громадянин України, народився 17.04.1957 р., освіта вища, член Партії Християнсько-Демократичний Союз, ТзОВ ""Спецпромшина"", директор, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
1,Бурмас Юрій Романович,Партія Християнсько-Демократичний Союз,20,Львівська область,Дрогобицька міська рада,"Громадянин України, народився 15.05.1988 р., освіта вища, безпартійний, тимчасово не працює, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
2,Віцик Тарас Тарасович,Партія Християнсько-Демократичний Союз,14,Львівська область,Дрогобицька міська рада,"Громадянин України, народився 17.11.1973 р., освіта вища, безпартійний, в/ч А1108 м Дрогобич, Головний старшина полку, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
3,Волошин Ярослав Йосифович,Партія Християнсько-Демократичний Союз,6,Львівська область,Дрогобицька міська рада,"Громадянин України, народився 10.03.1952 р., освіта професійно-технічна, член Партії Християнсько-Демократичний Союз, СП ""Карпати Еко"", пенсіонер, директор СП, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
4,Вуйко Олександр Євстахович,Партія Християнсько-Демократичний Союз,16,Львівська область,Дрогобицька міська рада,"Громадянин України, народився 23.03.1950 р., освіта вища, безпартійний, пенсіонер, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
5,Гук Ярослав Зеновійович,Партія Християнсько-Демократичний Союз,13,Львівська область,Дрогобицька міська рада,"Громадянин України, народився 29.02.1972 р., освіта вища, безпартійний, Фізична особа підприємець, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
6,Джус Марія Василівна,Партія Християнсько-Демократичний Союз,19,Львівська область,Дрогобицька міська рада,"Громадянка України, народилася 28.02.1958 р., освіта вища, безпартійна, пенсіонер, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
7,Дуда Леся Романівна,Партія Християнсько-Демократичний Союз,25,Львівська область,Дрогобицька міська рада,"Громадянка України, народилася 07.07.1980 р., освіта вища, член Партії Християнсько-Демократичний Союз, тимчасово не працює, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
8,Дяків Наталія Вікторівна,Партія Християнсько-Демократичний Союз,8,Львівська область,Дрогобицька міська рада,"Громадянка України, народилася 07.03.1989 р., освіта вища, безпартійна, ПАТ ""Дрогобицький завод автомобільних кранів"", Економіст, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
9,Кузьмин Юрій Євгенович,Партія Християнсько-Демократичний Союз,26,Львівська область,Дрогобицька міська рада,"Громадянин України, народився 21.02.1973 р., освіта вища, член Партії Християнсько-Демократичний Союз, МК ВКП ""Гряс"", Директор МК ВКП, місце проживання: Україна, Львівська область, м. Дрогобич",01.10.2015,
