,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Коробка Лариса Іванівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",Перший кандидат,Рівненська область,Корецька міська рада,"Громадянка України, народилася 17.02.1967 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Корець лікарня, Завідуючий відділенням, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,
1,Рогальчук Оксана Вікторівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",26,Рівненська область,Корецька міська рада,"Громадянка України, народилася 27.05.1976 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Корець ліцей, вчитель, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  55,8559"
2,Ясковець Олена Василівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",7,Рівненська область,Корецька міська рада,"Громадянка України, народилася 22.09.1967 р., освіта вища, безпартійна, пенсіонер, місце проживання: Рівненська обл., Корецький р-н., м. Корець",01.10.2015,"  55,7522"
3,Чата Руслан Віталійович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",25,Рівненська область,Корецька міська рада,"Громадянин України, народився 22.04.1984 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: Рівненська обл., Корецький р-н., м. Корець",01.10.2015,"  47,1154"
4,Миськів Віктор Васильович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",15,Рівненська область,Корецька міська рада,"Громадянин України, народився 09.08.1955 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Корець лікарня, Лікар, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  44,4444"
5,Демчук Тетяна Федорівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",9,Рівненська область,Корецька міська рада,"Громадянка України, народилася 18.09.1958 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  44,0945"
6,Турський Сергій Дмитрович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",17,Рівненська область,Корецька міська рада,"Громадянин України, народився 23.07.1973 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Будинок школярів, Керівник гуртків, місце проживання: Рівненська обл., Корецький р-н., м. Корець",01.10.2015,"  39,0625"
7,Диюн Володимир Васильович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",18,Рівненська область,Корецька міська рада,"Громадянин України, народився 28.01.1987 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприемець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  34,1463"
8,Гомонович Ірина Георгіївна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",2,Рівненська область,Корецька міська рада,"Громадянка України, народилася 18.11.1971 р., освіта вища, безпартійна, Корецький районний центр зайнятості, Спеціаліст 1 категорії, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  34,1270"
9,Майстренко Людмила Миколаївна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",4,Рівненська область,Корецька міська рада,"Громадянка України, народилася 01.08.1967 р., освіта вища, безпартійна, Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  32,5397"
10,Козлюк Марія Іванівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",23,Рівненська область,Корецька міська рада,"Громадянка України, народилася 05.04.1959 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  31,1688"
11,Магас Іван Дмитрович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",14,Рівненська область,Корецька міська рада,"Громадянин України, народився 19.03.1955 р., освіта вища, безпартійний, Приватний підприємець, місце проживання: м. Кременець, Кременецький р-н., Тернопільська обл.",01.10.2015,"  30,3922"
12,Коваленко Олександр Олегович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",6,Рівненська область,Корецька міська рада,"Громадянин України, народився 28.03.1991 р., освіта вища, безпартійний, Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  28,6957"
13,Павлюк Віра Василівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",12,Рівненська область,Корецька міська рада,"Громадянка України, народилася 25.05.1957 р., освіта середня спеціальна, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", пенсіонер, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  28,4553"
14,Макарук Віктор Миколайович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",1,Рівненська область,Корецька міська рада,"Громадянин України, народився 23.03.1977 р., освіта вища, безпартійний, Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  27,4336"
15,Миколайчук Олег Андрійович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",16,Рівненська область,Корецька міська рада,"Громадянин України, народився 08.09.1982 р., освіта середня спеціальна, безпартійний, тимчасово не працює, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  23,6364"
16,Седляр Михайло Тихонович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",5,Рівненська область,Корецька міська рада,"Громадянин України, народився 01.01.1949 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", пенсіонер, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  22,3301"
17,Вознюк Іван Євтихійович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",24,Рівненська область,Корецька міська рада,"Громадянин України, народився 09.10.1966 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", тимчасово не працює, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  21,6495"
18,Кречмаровський Іван Володимирович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",8,Рівненська область,Корецька міська рада,"Громадянин України, народився 09.10.1981 р., освіта вища, безпартійний, тимчасово не працює, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  21,1009"
19,Тупаєць Сергій Миколайович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",3,Рівненська область,Корецька міська рада,"Громадянин України, народився 26.04.1978 р., освіта середня спеціальна, безпартійний, Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  18,1818"
20,Кулінська Вікторія Миколаївна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",13,Рівненська область,Корецька міська рада,"Громадянка України, народилася 18.04.1967 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Корець бібліотека, Провідний бібліотекар Корецької ЦРБ, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  17,6000"
21,Опанасюк Марія Олександрівна,"політична партія Всеукраїнське об’єднання ""Батьківщина""",21,Рівненська область,Корецька міська рада,"Громадянка України, народилася 21.09.1968 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Корець ліцей, вчитель, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  16,9355"
22,Турович Микола Данилович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",11,Рівненська область,Корецька міська рада,"Громадянин України, народився 17.05.1957 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  14,2857"
23,Михальський Ігор Миколайович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",20,Рівненська область,Корецька міська рада,"Громадянин України, народився 28.06.1971 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Міська рада, Секретар, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  14,0000"
24,Броневицький Олександр Станіславович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",10,Рівненська область,Корецька міська рада,"Громадянин України, народився 11.08.1983 р., освіта середня спеціальна, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  12,8788"
25,Кічановський Олег Миколайович,"політична партія Всеукраїнське об’єднання ""Батьківщина""",22,Рівненська область,Корецька міська рада,"Громадянин України, народився 07.11.1984 р., освіта вища, безпартійний, Приватний підприємець, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"   8,0000"
26,Римарук Уляна Юріївна,"політична партія Всеукраїнське об’єднання ""Свобода""",Перший кандидат,Рівненська область,Корецька міська рада,"Громадянка України, народилася 10.04.1992 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Свобода"", Харалузька ЗШ І-ІІІ ст., вчитель, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,
27,Свінціцький Валентин Анатолійович,"політична партія Всеукраїнське об’єднання ""Свобода""",3,Рівненська область,Корецька міська рада,"Громадянин України, народився 28.04.1970 р., освіта вища, безпартійний, Директор КП ""Добробут"", місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  54,5455"
28,Силін Роман Володимирович,"політична партія Всеукраїнське об’єднання ""Свобода""",13,Рівненська область,Корецька міська рада,"Громадянин України, народився 02.02.1980 р., освіта вища, безпартійний, ВПУ 24, Заступник директора, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  54,4200"
29,Ніколайчук Валентин Степанович,"політична партія Всеукраїнське об’єднання ""Свобода""",1,Рівненська область,Корецька міська рада,"Громадянин України, народився 24.12.1970 р., освіта вища, безпартійний, Корецька ЗШ №3, вчитель, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  43,3628"
30,Бобровський Юрій Якович,"політична партія Всеукраїнське об’єднання ""Свобода""",21,Рівненська область,Корецька міська рада,"Громадянин України, народився 21.04.1975 р., освіта середня спеціальна, безпартійний, Корецька ЦРЛ, Фельдшер-акушер, місце проживання: м. Корець, Корецький р-н, Рівненська обл.",01.10.2015,"  42,7419"
