,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Якимович Михайло Іванович,Аграрна партія України,Перший кандидат,Рівненська область,Демидівська районна рада,"Громадянин України, народився 03.04.1958 р., освіта вища, член Аграрної партії України, Газета""Духовна нива"" Рівненської єпархії УПЦКП, Головний редактор, місце проживання: с. Шибин, Демидівський р-н., Рівненська обл.",02.10.2015,
1,Антонюк Ярослав Леонідович,Аграрна партія України,18,Рівненська область,Демидівська районна рада,"Громадянин України, народився 27.11.1966 р., освіта вища, безпартійний, Приватний підприємець, місце проживання: с. Хрінники, Демидівський р-н., Рівненська обл.",02.10.2015,
2,Войтович Віктор Михайлович,Аграрна партія України,22,Рівненська область,Демидівська районна рада,"Громадянин України, народився 19.02.1980 р., освіта вища, член Аграрної партії України, Приватний підприємець, місце проживання: с. Шибин, Демидівський р-н., Рівненська обл.",02.10.2015,
3,Гордійчук Сергій Васильович,Аграрна партія України,20,Рівненська область,Демидівська районна рада,"Громадянин України, народився 03.06.1965 р., освіта вища, член Аграрної партії України, Приватний підприємець, Юрист, місце проживання: м.Рівне, Рівненська обл.",02.10.2015,
4,Домбровський Анатолій Сергійович,Аграрна партія України,4,Рівненська область,Демидівська районна рада,"Громадянин України, народився 05.01.1955 р., освіта вища, безпартійний, Демидівська районна лікарня, Головний лікар, місце проживання: смт Демидівка, Демидівський р-н., Рівненська обл.",02.10.2015,
5,Ожеховський Михайло Іванович,Аграрна партія України,6,Рівненська область,Демидівська районна рада,"Громадянин України, народився 19.11.1977 р., освіта вища, член Аграрної партії України, Приватне акціонерне товариство Кремберт Шуберт, Економіст, місце проживання: с. Дубляни, Демидівський р-н., Рівненська обл.",02.10.2015,
6,Рудько Іван Олексійович,Аграрна партія України,5,Рівненська область,Демидівська районна рада,"Громадянин України, народився 10.08.1955 р., освіта вища, член Аграрної партії України, Приватний підприємець, місце проживання: смт Демидівка, Демидівський р-н., Рівненська обл.",02.10.2015,
7,Синюта Надія Миколаївна,Аграрна партія України,19,Рівненська область,Демидівська районна рада,"Громадянка України, народилася 20.02.1986 р., освіта вища, безпартійна, Жабчавська загальноосвітня школа, вчитель, місце проживання: с. Боремель, Демидівський р-н., Рівненська обл.",02.10.2015,
8,Шевчук Софія Володимирівна,Аграрна партія України,23,Рівненська область,Демидівська районна рада,"Громадянка України, народилася 01.11.1947 р., освіта загальна середня, безпартійна, пенсіонер, місце проживання: с. Малеве, Демидівський р-н., Рівненська обл.",02.10.2015,
9,Вінічук Володимир Дмитрович,Народна Партія,Перший кандидат,Рівненська область,Демидівська районна рада,"Громадянин України, народився 02.11.1953 р., освіта вища, член Народної Партії, Демидівська районна організація НП, Голова Демидівської районної організації НП, місце проживання: смт Млинів, Млинівський р-н, Рівненська обл.",02.10.2015,
