,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Скочко Віктор Миколайович,Аграрна партія України,Перший кандидат,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 31.10.1959 р., освіта вища, член Аграрної партії України, ТОВ АФ ""ім. Довженка"", Генеральний директор, місце проживання: Полтавська обл., Шишацький р-н.",01.10.2015,
1,Куцовол Володимир Миколайович,Аграрна партія України,42,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 29.12.1973 р., освіта вища, член Аграрної партії України, ТОВ ""Агріс"", директор, місце проживання: Полтавська обл., смт.Семенівка,",01.10.2015,"  38,6600"
2,Коросташов Олександр Григорович,Аграрна партія України,17,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 22.01.1942 р., освіта вища, член Аграрної партії України, СВК ""Батьківщина"", Голова правління, місце проживання: Полтавська обл., Котелевський р- н, смт.Котельва",01.10.2015,"  31,5300"
3,Жилін Сергій Вікторович,Аграрна партія України,47,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 29.08.1964 р., освіта вища, член Аграрної партії України, ТОВ АФ ""ім.Довженка"", Операційний директор, місце проживання: Полтавська обл, Шишацький р-н, смт.Шишаки,",01.10.2015,"  30,0900"
4,Ківшик Олександр Петрович,Аграрна партія України,5,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 26.10.1969 р., освіта вища, член Аграрної партії України, ПАТ ""Полтавський облагропостач"", Голова правління, місце проживання: м. Полтава",01.10.2015,"  26,2800"
5,Коваленко Олександр Андрійович,Аграрна партія України,16,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 23.06.1970 р., освіта вища, член Аграрної партії України, ТОВ АФ ""Добробут"", Генеральний директор, місце проживання: Полтавська обл., Козельщинський район, смт.Козельщина",01.10.2015,"  25,5500"
6,Кибка Анатолій Анатолійович,Аграрна партія України,12,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 17.07.1973 р., освіта вища, член Аграрної партії України, ТОВ ""АПК Докучаєвські чорноземи"", Генеральний директор, місце проживання: Полтавська обл., м. Карлівка",01.10.2015,"  20,3900"
7,Мацак Юрій Іванович,Аграрна партія України,4,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 18.10.1964 р., освіта вища, член Аграрної партії України, ТОВ ІПК ""Полтавазернопродукт"", Генеральний директор, місце проживання: Полтавська обл., м. Глобине",01.10.2015,"  18,5600"
8,Красюк Василь Федорович,Аграрна партія України,29,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 12.06.1958 р., освіта вища, член Аграрної партії України, ДП ""Новосанжарське лісове господарство"", директор, місце проживання: Полтавська обл., с-ще Нові Санжари",01.10.2015,"  15,3600"
9,Степаненко Іван Іванович,Аграрна партія України,35,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 01.10.1961 р., освіта професійно-технічна, член Аграрної партії України, ПП ""імені Калашника"", директор, місце проживання: Полтавська обл., Полтавський р-н, с. Мачухи",01.10.2015,"  15,2100"
10,Вакуленко Лідія Григорівна,Аграрна партія України,41,Полтавська область,Полтавська обласна рада,"Громадянка України, народилася 25.06.1968 р., освіта вища, член Аграрної партії України, ТОВ ""Облагропостач"", головний бухгалтер, місце проживання: м. Полтава",01.10.2015,"  14,4800"
11,Сокирко Петро Григорович,Аграрна партія України,36,Полтавська область,Полтавська обласна рада,"Громадянин України, народився 12.08.1950 р., освіта вища, член Аграрної партії України, ДП ДГ ""Степне"", Директор дослідного господарства, місце проживання: Полтавська обл., Полтавський р-н, с. Степне",01.10.2015,"  13,0900"
