,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Шава Віра Федорівна,Аграрна партія України,Перший кандидат,Волинська область,Старовижівська районна рада,"Громадянка України, народилася 12.04.1965 р., освіта вища, член Аграрної партії України, Філія Старовижівського ВВ ""Агро"", Керуюча, місце проживання: с. Кримне, Старовижівський р-н, Волинська обл.",01.10.2015,
1,Манькута Сергій Леонідович,Аграрна партія України,31,Волинська область,Старовижівська районна рада,"Громадянин України, народився 20.09.1967 р., освіта вища, безпартійний, ФГ ""М.С.Злагода"", Голова, місце проживання: с. Паридуби, Старовижівський р-н, Волинська обл.",01.10.2015,"  38,5714"
2,Веремчук Ольга Олександрівна,Аграрна партія України,26,Волинська область,Старовижівська районна рада,"Громадянка України, народилася 04.12.1991 р., освіта вища, безпартійна, Секунська сільська рада, головний бухгалтер, місце проживання: с. Секунь, Старовижівський р-н, Волинська обл.",01.10.2015,"  33,4532"
3,Лащук Алла Миколаївна,Аграрна партія України,13,Волинська область,Старовижівська районна рада,"Громадянка України, народилася 06.01.1974 р., освіта загальна середня, безпартійна, тимчасово не працює, місце проживання: с. Залюття, Старовижівський р-н, Волинська обл",01.10.2015,"  26,4901"
4,Кошелюк Анатолій Степанович,Аграрна партія України,23,Волинська область,Старовижівська районна рада,"Громадянин України, народився 05.01.1966 р., освіта загальна середня, безпартійний, ВВ ""АГРО"" С. Поліське, Керівник відділення, місце проживання: с. Поліське, Старовижівський р-н, Волинська обл.",01.10.2015,"  23,6036"
5,Дричик Борис Сергійович,Аграрна партія України,27,Волинська область,Старовижівська районна рада,"Громадянин України, народився 01.03.1957 р., освіта загальна середня, безпартійний, ТОВ "" ВВ АГРО"" філія ""Старовижівська"", директор, місце проживання: с. Буцин, Старовижівський р-н, Волинська обл.",01.10.2015,"  21,1207"
6,Савчук Олександр Матвійович,Аграрна партія України,1,Волинська область,Старовижівська районна рада,"Громадянин України, народився 22.07.1966 р., освіта вища, безпартійний, Правління ВАТ ""Старовижівська родючість"", Голова, місце проживання: смт. Стара Вижівка, Старовижівський р-н, Волинська обл.",01.10.2015,"  19,5219"
7,Веремчук Олександр Єремійович,Аграрна партія України,21,Волинська область,Старовижівська районна рада,"Громадянин України, народився 31.07.1970 р., освіта професійно-технічна, безпартійний, Фермерське господарство ""ОЛКО"", Голова, місце проживання: с. Секунь, Старовижівський р-н, Волинська обл.",01.10.2015,"  19,4379"
8,Ковальчук Артем Вікторович,Аграрна партія України,15,Волинська область,Старовижівська районна рада,"Громадянин України, народився 18.10.1985 р., освіта вища, безпартійний, Фермерське господарство ""Груд"", Голова, місце проживання: с. Мокре, Старовижівський р-н, Волинська обл.",01.10.2015,"  18,8525"
9,Шмігель Василь Миколайович,Аграрна партія України,25,Волинська область,Старовижівська районна рада,"Громадянин України, народився 07.03.1962 р., освіта загальна середня, безпартійний, Фермерське господарство ""Марія"", Голова, місце проживання: с. Седлище, Старовижівський р-н, Волинська обл.",01.10.2015,"  18,5286"
