,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Волошенюк Ігор Васильович,Аграрна партія України,Перший кандидат,Волинська область,Волинська обласна рада,"Громадянин України, народився 07.12.1967 р., освіта вища, член Аграрної партії України, Приватне підприємств ""Волиньспецекспорт, комерційний директор, місце проживання: м .Луцьк",07.10.2015,
1,Баранчук Алла Володимирівна,Аграрна партія України,7,Волинська область,Волинська обласна рада,"Громадянка України, народилася 03.07.1971 р., освіта вища, безпартійна, Іваничівська центральна р-нна лікарня, заступник головного лікаря, місце проживання: с. Морозовичі, Іваничівський р-н, Волинська обл.",07.10.2015,
2,Бігун Вадим Васильович,Аграрна партія України,34,Волинська область,Волинська обласна рада,"Громадянин України, народився 25.03.1965 р., освіта вища, безпартійний, Ратнівська центральна р-нна лікарня, завідуючий відділенням, місце проживання: смт. Ратне, Ратнівський р-н, Волинська обл.",07.10.2015,
3,Бохонюк Володимир Йосипович,Аграрна партія України,32,Волинська область,Волинська обласна рада,"Громадянин України, народився 19.04.1951 р., освіта вища, безпартійний, Ратнівська райспоживспілка, голова правління, місце проживання: смт. Ратне, Ратнівський р-н, Волинська обл.",07.10.2015,
4,Бусигін Сергій Володимирович,Аграрна партія України,49,Волинська область,Волинська обласна рада,"Громадянин України, народився 22.09.1976 р., освіта вища, безпартійний, Акціонерне товариство "" СКФ Україна"", інженер-механік, місце проживання: м. Луцьк",07.10.2015,
5,Валіхновський Любомир Дмитрович,Аграрна партія України,41,Волинська область,Волинська обласна рада,"Громадянин України, народився 09.04.1949 р., освіта вища, безпартійний, Турійська центральна р-нна лікарня, завідуючий відділенням, місце проживання: смт. Турійськ, Турійський р-н, Волинська обл.",07.10.2015,
6,Вовк Іван Іванович,Аграрна партія України,10,Волинська область,Волинська обласна рада,"Громадянин України, народився 13.08.1969 р., освіта вища, безпартійний, ТзОВ "" Біоресурс 2015 "", директор, місце проживання: м. Камінь-Каширський, Камінь-Каширський, Волинська обл.",07.10.2015,
7,Войтович Степан Адамович,Аграрна партія України,15,Волинська область,Волинська обласна рада,"Громадянин України, народився 30.03.1954 р., освіта вища, член Аграрної партії України, Сільськогосподарський виробничий кооператив ім. Шевченка, голова, місце проживання: с. Липне, Ківерцівський р-н, Волинська обл.",07.10.2015,
8,Воскобойник Галина Миколаївна,Аграрна партія України,13,Волинська область,Волинська обласна рада,"Громадянка України, народилася 22.12.1954 р., освіта вища, безпартійна, Сільськогосподарське підприємство ""Олика – Агро""Ківерцівського р-ну, директор, місце проживання: смт. Олика, Ківерцівський р-н, Волинська обл.",07.10.2015,
9,Гаврилюк Ніна Яківна,Аграрна партія України,29,Волинська область,Волинська обласна рада,"Громадянка України, народилася 12.09.1955 р., освіта вища, безпартійна, дошкільний начальний заклад №1смт. Маневичі Маневицького р-ну, завідуюча, місце проживання: смт. Маневичі, Маневицький р-н, Волинська обл.",07.10.2015,
10,Голій Олександр Валентинович,Аграрна партія України,20,Волинська область,Волинська обласна рада,"Громадянин України, народився 22.10.1972 р., освіта вища, член Аграрної партії України, Волинська державна сільськогосподарська дослідна станція Інституту сільського господарства Західного Полісся НААН, завідувач відділу, місце проживання: смт. Рокині, Луцький р-н, Волинська обл.",07.10.2015,
11,Грицай Ніна Василівна,Аграрна партія України,14,Волинська область,Волинська обласна рада,"Громадянка України, народилася 03.01.1953 р., освіта вища, безпартійна, Цуманська ЗОШ І-ІІІ ст. Ківерцівського р-ну, вчитель, місце проживання: смт. Цумань, Ківерцівський р-н, Волинська обл.",07.10.2015,
12,Данилюк Володимир Васильович,Аграрна партія України,18,Волинська область,Волинська обласна рада,"Громадянин України, народився 16.06.1954 р., освіта вища, безпартійний, Державне підприємство ""Ковельське лісове господарство""Ковельського р-ну, директор, місце проживання: с. Радовичі, Турійський р-н, Волинська обл.",07.10.2015,
13,Денейчук Володимир Іванович,Аграрна партія України,9,Волинська область,Волинська обласна рада,"Громадянин України, народився 15.09.1965 р., освіта вища, безпартійний, Сошичненське лісництво державного підприємства СЛАП ""Камінь-Каширськ агроліс"", лісничий, місце проживання: с. Олександрія, Камінь - Каширський р-н, Волинська обл",07.10.2015,
14,Дзядук Олександр Григорович,Аграрна партія України,27,Волинська область,Волинська обласна рада,"Громадянин України, народився 21.10.1978 р., освіта вища, безпартійний, фізична особа-підприємець, місце проживання: м. Любомль, Любомльський р-н, Волинська обл.",07.10.2015,
15,Дмитрук Любов Іванівна,Аграрна партія України,8,Волинська область,Волинська обласна рада,"Громадянка України, народилася 17.07.1963 р., освіта вища, безпартійна, Приватний офіс, адвокат, місце проживання: м. Камінь-Каширський, Камінь-Каширський р-н, Волинська обл.",07.10.2015,
16,Єфремов Василь Павлович,Аграрна партія України,6,Волинська область,Волинська обласна рада,"Громадянин України, народився 23.11.1951 р., освіта вища, член Аграрної партії України, Волинська обласна фітосанітарна лабораторія, завідувач відділу, місце проживання: с. Зміїнець, Луцький р-н, Волинська обл.",07.10.2015,
17,Жгутов Володимир Федорович,Аграрна партія України,25,Волинська область,Волинська обласна рада,"Громадянин України, народився 03.06.1949 р., освіта вища, член Аграрної партії України, Волинське обласне дочірнє підприємство ДАК ""Хліб України"", генеральний директор, місце проживання: м. Луцьк",07.10.2015,
18,Захарчук Олександр Андрійович,Аграрна партія України,5,Волинська область,Волинська обласна рада,"Громадянин України, народився 05.06.1966 р., освіта вища, член Аграрної партії України, фермерське господарство ""Захарчука О.А."", директор, місце проживання: с. Старики, Горохівський р-н, Волинська обл.,",07.10.2015,
19,Кічий Сергій Іванович,Аграрна партія України,51,Волинська область,Волинська обласна рада,"Громадянин України, народився 02.07.1974 р., освіта вища, безпартійний, Волинська обласна громадсько – політична газета ""Пульс"", Інтернет сайт ""Антибюрократія"", головний редактор, місце проживання: м. Луцьк",07.10.2015,
20,Корнійчук Олександр Віталійович,Аграрна партія України,36,Волинська область,Волинська обласна рада,"Громадянин України, народився 30.11.1987 р., освіта вища, безпартійний, Носачевичівська громадська організація ""Джерело""Рожищенський р-н, голова, місце проживання: с. Носачевичі, Рожищенський р-н, Волинська обл.",07.10.2015,
21,Котеленець Віталій Дмитрович,Аграрна партія України,30,Волинська область,Волинська обласна рада,"Громадянин України, народився 16.04.1942 р., освіта вища, безпартійний, НВК ""Колківська ЗОШ І-ІІІ ступенів – ліцей"", директор, місце проживання: смт. Колки, Маневицький р-н, Волинська обл.",07.10.2015,
22,Коцун Борис Борисович,Аграрна партія України,58,Волинська область,Волинська обласна рада,"Громадянин України, народився 17.06.1960 р., освіта вища, безпартійний, Східноєвропейський національний університет ім. .Лесі Українки, доцент кафедри, місце проживання: с. Зміїнець, Луцький р-н, Волинська обл.,",07.10.2015,
23,Кочулап Володимир Адамович,Аграрна партія України,52,Волинська область,Волинська обласна рада,"Громадянин України, народився 25.01.1965 р., освіта професійно-технічна, безпартійний, фізична особа-підприємець, фізична особа -підприємець, місце проживання: м. Луцьк",07.10.2015,
24,Кузьмінська Галина Андріївна,Аграрна партія України,54,Волинська область,Волинська обласна рада,"Громадянка України, народилася 18.09.1957 р., освіта вища, безпартійна, Волинська обласна клінічна лікарня, старша медична сестра, місце проживання: м. Луцьк",07.10.2015,
25,Макогончук Володимир Анатолійович,Аграрна партія України,1,Волинська область,Волинська обласна рада,"Громадянин України, народився 31.08.1958 р., освіта вища, безпартійний, пенсіонер, місце проживання: с. Зміїнець, Луцький р-н, Волинська обл.,",07.10.2015,
26,Мельницький Петро Васильович,Аграрна партія України,11,Волинська область,Волинська обласна рада,"Громадянин України, народився 27.05.1963 р., освіта вища, член Аграрної партії України, тимчасово не працює, місце проживання: с. Малі Голоби, Камінь - Каширський р-н, Волинська обл.",07.10.2015,
27,Мигуля Андрій Дмитрович,Аграрна партія України,46,Волинська область,Волинська обласна рада,"Громадянин України, народився 23.04.1976 р., освіта вища, член Аграрної партії України, фізична особа-підприємець, місце проживання: м. Ковель, Волинська обл.",07.10.2015,
28,Москвич Степан Овсійович,Аграрна партія України,50,Волинська область,Волинська обласна рада,"Громадянин України, народився 16.03.1951 р., освіта вища, безпартійний, пенсіонер, місце проживання: м. Луцьк",07.10.2015,
29,Неделюк Дмитро Володимирович,Аграрна партія України,33,Волинська область,Волинська обласна рада,"Громадянин України, народився 08.03.1951 р., освіта вища, безпартійний, пенсіонер, місце проживання: смт. Ратне, Ратнівський, Волинська обл.,",07.10.2015,
