,ПІБ,Партія,Округ,Область,Рада,Відомості,Дата реєстрації,% голосів за
0,Гнатишин Юрій Михайлович,Аграрна партія України,Перший кандидат,Чернівецька область,Вашковецька міська рада,"Громадянин України, народився 18.03.1958 р., освіта вища, безпартійний, Вашківецька міська рада, заступник міського голови, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,
1,Горленко Леонід Валентинович,Аграрна партія України,5,Чернівецька область,Вашковецька міська рада,"Громадянин України, народився 20.05.1959 р., освіта професійно-технічна, безпартійний, Вашківецька міська рада, начальник ВОС, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  47,0588"
2,Лукинич Василь Зіновійович,Аграрна партія України,6,Чернівецька область,Вашковецька міська рада,"Громадянин України, народився 15.11.1967 р., освіта загальна середня, безпартійний, фізична особа - підприємець, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  41,8918"
3,Присунько Іван Васильович,Аграрна партія України,14,Чернівецька область,Вашковецька міська рада,"Громадянин України, народився 17.07.1979 р., освіта загальна середня, член Аграрної партії України, тимчасово не працює, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  33,3333"
4,Никорович Михайло Радіонович,Аграрна партія України,18,Чернівецька область,Вашковецька міська рада,"Громадянин України, народився 07.09.1965 р., освіта вища, безпартійний, приватна клініка, м.Вашківці, лікар-стоматолог, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  31,6326"
5,Думич Світлана Ярославівна,Аграрна партія України,12,Чернівецька область,Вашковецька міська рада,"Громадянка України, народилася 12.04.1975 р., освіта вища, безпартійна, територіальне відокремлене безбалансове відділення АТ ""Ощадбанку"", економіст, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  21,9512"
6,Гандабура Світлана Степанівна,Аграрна партія України,10,Чернівецька область,Вашковецька міська рада,"Громадянка України, народилася 13.03.1974 р., освіта загальна середня, безпартійна, тимчасово не працює, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  18,8888"
7,Марчук Андрій Володимирович,Аграрна партія України,22,Чернівецька область,Вашковецька міська рада,"Громадянин України, народився 29.10.1989 р., освіта загальна середня, член Аграрної партії України, ПФ ""Слава-Зем"", землевпорядник, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  18,7500"
8,Мар’янчук Ольга Миколаївна,Аграрна партія України,17,Чернівецька область,Вашковецька міська рада,"Громадянка України, народилася 05.02.1983 р., освіта вища, безпартійна, вашківецька ЗОШ І-ІІІ ступенів, вчитель, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  17,0000"
9,Мельничук Наталія Миколаївна,Аграрна партія України,3,Чернівецька область,Вашковецька міська рада,"Громадянка України, народилася 04.11.1972 р., освіта вища, безпартійна, Вашківецька ЗОШ І-ІІІ ступенів, вчитель, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  16,4285"
10,Цюпало Микола Іванович,Аграрна партія України,8,Чернівецька область,Вашковецька міська рада,"Громадянин України, народився 30.11.1964 р., освіта вища, безпартійний, тимчасово не працює, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  16,3636"
11,Гнатюк Олеся Миколаївна,Аграрна партія України,2,Чернівецька область,Вашковецька міська рада,"Громадянка України, народилася 11.02.1984 р., освіта вища, безпартійна, Вашківецька ЗОШ І-ІІІ ступенів, вчитель, місце проживання: м. Вашківці Вижницький р-н Чернівецька обл.",28.09.2015,"  15,2542"
